GeneName,gid,AOP_ID,KeyEventName,kid,IsMIE
ER,"[NCBIGene:2099, 2069]",334,"Activation, Glucocorticoid Receptor",122,true
Glucocorticoid Receptor,[NCBIGene:2908],334,"Inhibition, Fin regeneration",1761,false
Glucocorticoid Receptor,[NCBIGene:2908],334,Altered Cell Differentiation Signaling,2245,false
Glucocorticoid Receptor,[NCBIGene:2908],334,Altered Bone Cell Homeostasis,2089,false
Glucocorticoid Receptor,[NCBIGene:2908],334,"Reduced, Swimming performance",1005,false
Glucocorticoid Receptor,[NCBIGene:2908],334,"Decrease, Population growth rate",360,false
Glucocorticoid Receptor,[NCBIGene:2908],334,"Activation, Glucocorticoid Receptor",122,true
DNA methyltransferase,[NCBIGene:1786],336,"Increase, DNA methyltransferase inhibition",1619,true
DNA methyltransferase,[NCBIGene:1786],336,"Decrease, Global DNA methylation",1773,false
DNA methyltransferase,[NCBIGene:1786],336,"Increase, Caspase transcription",1774,false
DNA methyltransferase,[NCBIGene:1786],336,"Decrease, Fecundity",328,false
DNA methyltransferase,[NCBIGene:1786],336,"Decrease, Oogenesis",1366,false
DNA methyltransferase,[NCBIGene:1786],336,"Decrease, Population growth rate",360,false
DNA methyltransferase,[NCBIGene:1786],336,"Increase, Oocyte apoptosis",1775,false
DNA methyltransferase,[NCBIGene:1786],337,"Increase, DNA methyltransferase inhibition",1619,true
DNA methyltransferase,[NCBIGene:1786],337,"Decrease, Global DNA methylation",1773,false
DNA methyltransferase,[NCBIGene:1786],337,"Increase, Caspase transcription",1774,false
DNA methyltransferase,[NCBIGene:1786],337,"Decrease, Fecundity",328,false
DNA methyltransferase,[NCBIGene:1786],337,"Increase, Ovarian somatic cell apoptosis",1776,false
DNA methyltransferase,[NCBIGene:1786],337,"Increase, Ovarian follicle breakdown",1777,false
DNA methyltransferase,[NCBIGene:1786],337,"Decrease, Oogenesis",1366,false
DNA methyltransferase,[NCBIGene:1786],337,"Decrease, Population growth rate",360,false
DNA methyltransferase,[NCBIGene:1786],338,"Increase, DNA double-strand breaks",1461,false
DNA methyltransferase,[NCBIGene:1786],338,"Increase, DNA methyltransferase inhibition",1619,true
DNA methyltransferase,[NCBIGene:1786],338,"Increase, Caspase transcription",1774,false
DNA methyltransferase,[NCBIGene:1786],338,"Decrease, Fecundity",328,false
DNA methyltransferase,[NCBIGene:1786],338,"Decrease, Oogenesis",1366,false
DNA methyltransferase,[NCBIGene:1786],338,"Decrease, Population growth rate",360,false
DNA methyltransferase,[NCBIGene:1786],338,"Increase, Oocyte apoptosis",1775,false
DNA methyltransferase,[NCBIGene:1786],339,"Increase, DNA double-strand breaks",1461,false
DNA methyltransferase,[NCBIGene:1786],339,"Increase, DNA methyltransferase inhibition",1619,true
DNA methyltransferase,[NCBIGene:1786],339,"Increase, Caspase transcription",1774,false
DNA methyltransferase,[NCBIGene:1786],339,"Decrease, Fecundity",328,false
DNA methyltransferase,[NCBIGene:1786],339,"Increase, Ovarian somatic cell apoptosis",1776,false
DNA methyltransferase,[NCBIGene:1786],339,"Increase, Ovarian follicle breakdown",1777,false
DNA methyltransferase,[NCBIGene:1786],339,"Decrease, Oogenesis",1366,false
DNA methyltransferase,[NCBIGene:1786],339,"Decrease, Population growth rate",360,false
ChREBP,[NCBIGene:51085],34,"Activation, ChREBP",66,false
ChREBP,[NCBIGene:51085],34,"Accumulation, Triglyceride",291,false
ChREBP,[NCBIGene:51085],34,Mitochondrial dysfunction,177,false
ChREBP,[NCBIGene:51085],34,"Activation, LXR",167,true
ChREBP,[NCBIGene:51085],34,"Up Regulation, CD36",54,false
ChREBP,[NCBIGene:51085],34,"Increase, FA Influx",115,false
ChREBP,[NCBIGene:51085],34,"Activation, SREBP-1c",264,false
ChREBP,[NCBIGene:51085],34,"Activation, FAS",116,false
ChREBP,[NCBIGene:51085],34,"Activation, SCD-1",258,false
ChREBP,[NCBIGene:51085],34,"Synthesis, De Novo Fatty Acid (FA)",89,false
ChREBP,[NCBIGene:51085],34,"N/A, Liver Steatosis",345,false
ChREBP,[NCBIGene:51085],34,peroxisome proliferator activated receptor promoter demethylation,228,true
FAS,"[NCBIGene:355, 2194]",34,"Activation, ChREBP",66,false
FAS,"[NCBIGene:355, 2194]",34,"Accumulation, Triglyceride",291,false
FAS,"[NCBIGene:355, 2194]",34,Mitochondrial dysfunction,177,false
FAS,"[NCBIGene:355, 2194]",34,"Activation, LXR",167,true
FAS,"[NCBIGene:355, 2194]",34,"Up Regulation, CD36",54,false
FAS,"[NCBIGene:355, 2194]",34,"Increase, FA Influx",115,false
FAS,"[NCBIGene:355, 2194]",34,"Activation, SREBP-1c",264,false
FAS,"[NCBIGene:355, 2194]",34,"Activation, FAS",116,false
FAS,"[NCBIGene:355, 2194]",34,"Activation, SCD-1",258,false
FAS,"[NCBIGene:355, 2194]",34,"Synthesis, De Novo Fatty Acid (FA)",89,false
FAS,"[NCBIGene:355, 2194]",34,"N/A, Liver Steatosis",345,false
FAS,"[NCBIGene:355, 2194]",34,peroxisome proliferator activated receptor promoter demethylation,228,true
FAT,[NCBIGene:948],34,"Activation, ChREBP",66,false
FAT,[NCBIGene:948],34,"Accumulation, Triglyceride",291,false
FAT,[NCBIGene:948],34,Mitochondrial dysfunction,177,false
FAT,[NCBIGene:948],34,"Activation, LXR",167,true
FAT,[NCBIGene:948],34,"Up Regulation, CD36",54,false
FAT,[NCBIGene:948],34,"Increase, FA Influx",115,false
FAT,[NCBIGene:948],34,"Activation, SREBP-1c",264,false
FAT,[NCBIGene:948],34,"Activation, FAS",116,false
FAT,[NCBIGene:948],34,"Activation, SCD-1",258,false
FAT,[NCBIGene:948],34,"Synthesis, De Novo Fatty Acid (FA)",89,false
FAT,[NCBIGene:948],34,"N/A, Liver Steatosis",345,false
FAT,[NCBIGene:948],34,peroxisome proliferator activated receptor promoter demethylation,228,true
LXR,[NCBIGene:10062],34,"Activation, ChREBP",66,false
LXR,[NCBIGene:10062],34,"Accumulation, Triglyceride",291,false
LXR,[NCBIGene:10062],34,Mitochondrial dysfunction,177,false
LXR,[NCBIGene:10062],34,"Activation, LXR",167,true
LXR,[NCBIGene:10062],34,"Up Regulation, CD36",54,false
LXR,[NCBIGene:10062],34,"Increase, FA Influx",115,false
LXR,[NCBIGene:10062],34,"Activation, SREBP-1c",264,false
LXR,[NCBIGene:10062],34,"Activation, FAS",116,false
LXR,[NCBIGene:10062],34,"Activation, SCD-1",258,false
LXR,[NCBIGene:10062],34,"Synthesis, De Novo Fatty Acid (FA)",89,false
LXR,[NCBIGene:10062],34,"N/A, Liver Steatosis",345,false
LXR,[NCBIGene:10062],34,peroxisome proliferator activated receptor promoter demethylation,228,true
PPAR gamma,[NCBIGene:5468],34,"Activation, ChREBP",66,false
PPAR gamma,[NCBIGene:5468],34,"Accumulation, Triglyceride",291,false
PPAR gamma,[NCBIGene:5468],34,Mitochondrial dysfunction,177,false
PPAR gamma,[NCBIGene:5468],34,"Activation, LXR",167,true
PPAR gamma,[NCBIGene:5468],34,"Up Regulation, CD36",54,false
PPAR gamma,[NCBIGene:5468],34,"Increase, FA Influx",115,false
PPAR gamma,[NCBIGene:5468],34,"Activation, SREBP-1c",264,false
PPAR gamma,[NCBIGene:5468],34,"Activation, FAS",116,false
PPAR gamma,[NCBIGene:5468],34,"Activation, SCD-1",258,false
PPAR gamma,[NCBIGene:5468],34,"Synthesis, De Novo Fatty Acid (FA)",89,false
PPAR gamma,[NCBIGene:5468],34,"N/A, Liver Steatosis",345,false
PPAR gamma,[NCBIGene:5468],34,peroxisome proliferator activated receptor promoter demethylation,228,true
SREBP-1c,[NCBIGene:6720],34,"Activation, ChREBP",66,false
SREBP-1c,[NCBIGene:6720],34,"Accumulation, Triglyceride",291,false
SREBP-1c,[NCBIGene:6720],34,Mitochondrial dysfunction,177,false
SREBP-1c,[NCBIGene:6720],34,"Activation, LXR",167,true
SREBP-1c,[NCBIGene:6720],34,"Up Regulation, CD36",54,false
SREBP-1c,[NCBIGene:6720],34,"Increase, FA Influx",115,false
SREBP-1c,[NCBIGene:6720],34,"Activation, SREBP-1c",264,false
SREBP-1c,[NCBIGene:6720],34,"Activation, FAS",116,false
SREBP-1c,[NCBIGene:6720],34,"Activation, SCD-1",258,false
SREBP-1c,[NCBIGene:6720],34,"Synthesis, De Novo Fatty Acid (FA)",89,false
SREBP-1c,[NCBIGene:6720],34,"N/A, Liver Steatosis",345,false
SREBP-1c,[NCBIGene:6720],34,peroxisome proliferator activated receptor promoter demethylation,228,true
fatty acid synthase,[NCBIGene:2194],34,"Activation, ChREBP",66,false
fatty acid synthase,[NCBIGene:2194],34,"Accumulation, Triglyceride",291,false
fatty acid synthase,[NCBIGene:2194],34,Mitochondrial dysfunction,177,false
fatty acid synthase,[NCBIGene:2194],34,"Activation, LXR",167,true
fatty acid synthase,[NCBIGene:2194],34,"Up Regulation, CD36",54,false
fatty acid synthase,[NCBIGene:2194],34,"Increase, FA Influx",115,false
fatty acid synthase,[NCBIGene:2194],34,"Activation, SREBP-1c",264,false
fatty acid synthase,[NCBIGene:2194],34,"Activation, FAS",116,false
fatty acid synthase,[NCBIGene:2194],34,"Activation, SCD-1",258,false
fatty acid synthase,[NCBIGene:2194],34,"Synthesis, De Novo Fatty Acid (FA)",89,false
fatty acid synthase,[NCBIGene:2194],34,"N/A, Liver Steatosis",345,false
fatty acid synthase,[NCBIGene:2194],34,peroxisome proliferator activated receptor promoter demethylation,228,true
stearoyl-CoA desaturase 1,[NCBIGene:6319],34,"Activation, ChREBP",66,false
stearoyl-CoA desaturase 1,[NCBIGene:6319],34,"Accumulation, Triglyceride",291,false
stearoyl-CoA desaturase 1,[NCBIGene:6319],34,Mitochondrial dysfunction,177,false
stearoyl-CoA desaturase 1,[NCBIGene:6319],34,"Activation, LXR",167,true
stearoyl-CoA desaturase 1,[NCBIGene:6319],34,"Up Regulation, CD36",54,false
stearoyl-CoA desaturase 1,[NCBIGene:6319],34,"Increase, FA Influx",115,false
stearoyl-CoA desaturase 1,[NCBIGene:6319],34,"Activation, SREBP-1c",264,false
stearoyl-CoA desaturase 1,[NCBIGene:6319],34,"Activation, FAS",116,false
stearoyl-CoA desaturase 1,[NCBIGene:6319],34,"Activation, SCD-1",258,false
stearoyl-CoA desaturase 1,[NCBIGene:6319],34,"Synthesis, De Novo Fatty Acid (FA)",89,false
stearoyl-CoA desaturase 1,[NCBIGene:6319],34,"N/A, Liver Steatosis",345,false
stearoyl-CoA desaturase 1,[NCBIGene:6319],34,peroxisome proliferator activated receptor promoter demethylation,228,true
sterol response element binding protein 1c,[NCBIGene:51474],34,"Activation, ChREBP",66,false
sterol response element binding protein 1c,[NCBIGene:51474],34,"Accumulation, Triglyceride",291,false
sterol response element binding protein 1c,[NCBIGene:51474],34,Mitochondrial dysfunction,177,false
sterol response element binding protein 1c,[NCBIGene:51474],34,"Activation, LXR",167,true
sterol response element binding protein 1c,[NCBIGene:51474],34,"Up Regulation, CD36",54,false
sterol response element binding protein 1c,[NCBIGene:51474],34,"Increase, FA Influx",115,false
sterol response element binding protein 1c,[NCBIGene:51474],34,"Activation, SREBP-1c",264,false
sterol response element binding protein 1c,[NCBIGene:51474],34,"Activation, FAS",116,false
sterol response element binding protein 1c,[NCBIGene:51474],34,"Activation, SCD-1",258,false
sterol response element binding protein 1c,[NCBIGene:51474],34,"Synthesis, De Novo Fatty Acid (FA)",89,false
sterol response element binding protein 1c,[NCBIGene:51474],34,"N/A, Liver Steatosis",345,false
sterol response element binding protein 1c,[NCBIGene:51474],34,peroxisome proliferator activated receptor promoter demethylation,228,true
very low-density lipoprotein,[NCBIGene:7436],34,"Activation, ChREBP",66,false
very low-density lipoprotein,[NCBIGene:7436],34,"Accumulation, Triglyceride",291,false
very low-density lipoprotein,[NCBIGene:7436],34,Mitochondrial dysfunction,177,false
very low-density lipoprotein,[NCBIGene:7436],34,"Activation, LXR",167,true
very low-density lipoprotein,[NCBIGene:7436],34,"Up Regulation, CD36",54,false
very low-density lipoprotein,[NCBIGene:7436],34,"Increase, FA Influx",115,false
very low-density lipoprotein,[NCBIGene:7436],34,"Activation, SREBP-1c",264,false
very low-density lipoprotein,[NCBIGene:7436],34,"Activation, FAS",116,false
very low-density lipoprotein,[NCBIGene:7436],34,"Activation, SCD-1",258,false
very low-density lipoprotein,[NCBIGene:7436],34,"Synthesis, De Novo Fatty Acid (FA)",89,false
very low-density lipoprotein,[NCBIGene:7436],34,"N/A, Liver Steatosis",345,false
very low-density lipoprotein,[NCBIGene:7436],34,peroxisome proliferator activated receptor promoter demethylation,228,true
DNA methyltransferase,[NCBIGene:1786],340,"Increase, DNA methyltransferase inhibition",1619,true
DNA methyltransferase,[NCBIGene:1786],340,"Decrease, Global DNA methylation",1773,false
DNA methyltransferase,[NCBIGene:1786],340,"Decrease, Heritable DNA methylation (F3)",1778,false
DNA methyltransferase,[NCBIGene:1786],340,"Increase, Caspase transcription (F3)",1779,false
DNA methyltransferase,[NCBIGene:1786],340,"Increase, Oocyte apoptosis (F3)",1780,false
DNA methyltransferase,[NCBIGene:1786],340,"Decrease, Fecundity (F3)",1781,false
DNA methyltransferase,[NCBIGene:1786],340,"Decrease, Oogenesis (F3)",1782,false
DNA methyltransferase,[NCBIGene:1786],340,"Decrease, Population growth rate",360,false
DNA methyltransferase,[NCBIGene:1786],341,"Increase, DNA methyltransferase inhibition",1619,true
DNA methyltransferase,[NCBIGene:1786],341,"Decrease, Global DNA methylation",1773,false
DNA methyltransferase,[NCBIGene:1786],341,"Decrease, Heritable DNA methylation (F3)",1778,false
DNA methyltransferase,[NCBIGene:1786],341,"Increase, Caspase transcription (F3)",1779,false
DNA methyltransferase,[NCBIGene:1786],341,"Decrease, Fecundity (F3)",1781,false
DNA methyltransferase,[NCBIGene:1786],341,"Decrease, Oogenesis (F3)",1782,false
DNA methyltransferase,[NCBIGene:1786],341,"Increase, Ovarian somatic cell apoptosis (F3)",1783,false
DNA methyltransferase,[NCBIGene:1786],341,"Increase, Ovarian follicle breakdown (F3)",1784,false
DNA methyltransferase,[NCBIGene:1786],341,"Decrease, Population growth rate",360,false
5-reductase,[NCBIGene:6715],344,"Decrease, androgen receptor activation",1614,false
5-reductase,[NCBIGene:6715],344,"Nipple retention (NR), increased",1786,false
5-reductase,[NCBIGene:6715],344,"Antagonism, Androgen receptor",26,true
5-reductase,[NCBIGene:6715],344,"Altered, Transcription of genes by the androgen receptor",286,false
AR,"[NCBIGene:367, 231, 2232]",344,"Decrease, androgen receptor activation",1614,false
AR,"[NCBIGene:367, 231, 2232]",344,"Nipple retention (NR), increased",1786,false
AR,"[NCBIGene:367, 231, 2232]",344,"Antagonism, Androgen receptor",26,true
AR,"[NCBIGene:367, 231, 2232]",344,"Altered, Transcription of genes by the androgen receptor",286,false
NR,[NCBIGene:10901],344,"Decrease, androgen receptor activation",1614,false
NR,[NCBIGene:10901],344,"Nipple retention (NR), increased",1786,false
NR,[NCBIGene:10901],344,"Antagonism, Androgen receptor",26,true
NR,[NCBIGene:10901],344,"Altered, Transcription of genes by the androgen receptor",286,false
AKT,[NCBIGene:207],345,"Decrease, androgen receptor activation",1614,false
AKT,[NCBIGene:207],345,"Granulosa cell proliferation of gonadotropin-independent follicles, Reduced",1800,false
AKT,[NCBIGene:207],345,"Antagonism, Androgen receptor",26,true
AKT,[NCBIGene:207],345,"Altered, Transcription of genes by the androgen receptor",286,false
AKT,[NCBIGene:207],345,"decreased, Fertility",406,false
AKT,[NCBIGene:207],345,"disrupted, ovarian cycle",405,false
AR,"[NCBIGene:367, 231, 2232]",345,"Decrease, androgen receptor activation",1614,false
AR,"[NCBIGene:367, 231, 2232]",345,"Granulosa cell proliferation of gonadotropin-independent follicles, Reduced",1800,false
AR,"[NCBIGene:367, 231, 2232]",345,"Antagonism, Androgen receptor",26,true
AR,"[NCBIGene:367, 231, 2232]",345,"Altered, Transcription of genes by the androgen receptor",286,false
AR,"[NCBIGene:367, 231, 2232]",345,"decreased, Fertility",406,false
AR,"[NCBIGene:367, 231, 2232]",345,"disrupted, ovarian cycle",405,false
PI3K,[NCBIGene:5290],345,"Decrease, androgen receptor activation",1614,false
PI3K,[NCBIGene:5290],345,"Granulosa cell proliferation of gonadotropin-independent follicles, Reduced",1800,false
PI3K,[NCBIGene:5290],345,"Antagonism, Androgen receptor",26,true
PI3K,[NCBIGene:5290],345,"Altered, Transcription of genes by the androgen receptor",286,false
PI3K,[NCBIGene:5290],345,"decreased, Fertility",406,false
PI3K,[NCBIGene:5290],345,"disrupted, ovarian cycle",405,false
growth differentiation factor 9,[NCBIGene:2661],345,"Decrease, androgen receptor activation",1614,false
growth differentiation factor 9,[NCBIGene:2661],345,"Granulosa cell proliferation of gonadotropin-independent follicles, Reduced",1800,false
growth differentiation factor 9,[NCBIGene:2661],345,"Antagonism, Androgen receptor",26,true
growth differentiation factor 9,[NCBIGene:2661],345,"Altered, Transcription of genes by the androgen receptor",286,false
growth differentiation factor 9,[NCBIGene:2661],345,"decreased, Fertility",406,false
growth differentiation factor 9,[NCBIGene:2661],345,"disrupted, ovarian cycle",405,false
kit-ligand,[NCBIGene:4254],345,"Decrease, androgen receptor activation",1614,false
kit-ligand,[NCBIGene:4254],345,"Granulosa cell proliferation of gonadotropin-independent follicles, Reduced",1800,false
kit-ligand,[NCBIGene:4254],345,"Antagonism, Androgen receptor",26,true
kit-ligand,[NCBIGene:4254],345,"Altered, Transcription of genes by the androgen receptor",286,false
kit-ligand,[NCBIGene:4254],345,"decreased, Fertility",406,false
kit-ligand,[NCBIGene:4254],345,"disrupted, ovarian cycle",405,false
Aromatase,[NCBIGene:1588],346,"Reduction, 17beta-estradiol synthesis by the undifferentiated gonad",1789,false
Aromatase,[NCBIGene:1588],346,"Increased, Differentiation to Testis",1790,false
Aromatase,[NCBIGene:1588],346,"Increased, Male Biased Sex Ratio",1791,false
Aromatase,[NCBIGene:1588],346,"Inhibition, Aromatase",36,true
Aromatase,[NCBIGene:1588],346,"Decrease, Population growth rate",360,false
PPAR gamma,[NCBIGene:5468],347,Pin-1 activation,1794,false
PPAR gamma,[NCBIGene:5468],347,Inactivation of PPARγ,1270,true
PPAR gamma,[NCBIGene:5468],347,Epithelial Mesenchymal Transition,1457,false
PPAR gamma,[NCBIGene:5468],347,"Activation, TGF-beta pathway",1283,false
PPAR gamma,[NCBIGene:5468],347,"Activation, JNK",1292,false
PPAR gamma,[NCBIGene:5468],347,Toll-like receptor 4 activation,1792,true
